name	region	country	lat	lon	tz_id	localtime_epoch	localtime	last_updated_epoch	last_updated	temp_c	temp_f	is_day	wind_mph	wind_kph	wind_degree	wind_dir	pressure_mb	pressure_in	precip_mm	precip_in	humidity	cloud	feelslike_c	feelslike_f	vis_km	vis_miles	uv	gust_mph	gust_kph	text	co	no2	o3	so2	pm2_5	pm10	us-epa-index	gb-defra-index							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1634108413	13-10-2021 12:30	1634104800	13-10-2021 11:30	32.8	91	1	15.7	25.2	262	W	1006	29.71	0	0	52	47	36.9	98.4	10	6	8	18.1	29.2	Partly cloudy	410.6000061	6.400000095	80.80000305	5.599999905	21.29999924	25.89999962	2	2							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1634108413	13-10-2021 12:30	1634104800	13-10-2021 11:30	32	89.6	1	15	24.1	270	W	1006	29.71	0	0	59	25	35.4	95.7	6	3	8	17.7	28.4	Partly cloudy	260.3999939	2.299999952	61.5	2.5	4.099999905	5.699999809	1	1							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1634108414	13-10-2021 12:30	1634104800	13-10-2021 11:30	36.6	97.9	1	10.7	17.3	267	W	1007	29.73	0	0	42	6	41.7	107.1	10	6	9	12.3	19.8	Sunny	223.6000061	1.700000048	50.09999847	0.600000024	1.700000048	2.700000048	1	1							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1634108414	13-10-2021 12:30	1634107500	13-10-2021 12:15	30	86	1	8.1	13	220	SW	1009	29.8	0	0	59	75	32.6	90.7	6	3	8	12.5	20.2	Partly cloudy	327.1000061	6.699999809	45.79999924	5.699999809	7.199999809	9.899999619	1	1							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1634108414	13-10-2021 12:30	1634104800	13-10-2021 11:30	34	93.2	1	4.3	6.8	20	NNE	1005	29.68	0	0	56	25	40	104	7	4	7	5.4	8.6	Partly cloudy	347.1000061	3	66.5	1	9	11.80000019	1	1							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1634108414	13-10-2021 12:30	1634104800	13-10-2021 11:30	32.4	90.3	1	9.4	15.1	286	WNW	1006	29.72	0	0	55	34	36.9	98.4	10	6	8	10.7	17.3	Partly cloudy	307.1000061	4.099999905	41.79999924	2.099999905	2.900000095	4.400000095	1	1							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1634108415	13-10-2021 12:30	1634104800	13-10-2021 11:30	31.5	88.7	1	10.5	16.9	289	WNW	1007	29.73	0	0	61	50	36.3	97.3	10	6	8	12.1	19.4	Partly cloudy	287.1000061	2.799999952	35.79999924	0.899999976	2.5	3.599999905	1	1							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1634108415	13-10-2021 12:30	1634104800	13-10-2021 11:30	33.4	92.1	1	10.7	17.3	288	WNW	1006	29.71	0	0	52	46	38.3	100.9	10	6	8	12.3	19.8	Partly cloudy	320.3999939	4.400000095	48.59999847	1.700000048	4.900000095	7.199999809	1	1							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1634194804	14-10-2021 12:30	1634191200	14-10-2021 11:30	33	91.4	1	5.6	9	270	W	1006	29.71	0	0	59	50	37.4	99.4	6	3	8	15.9	25.6	Partly cloudy	287.1000061	4.800000191	39.29999924	2.200000048	6.599999905	9.5	1	1							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1634194805	14-10-2021 12:30	1634193900	14-10-2021 12:15	34	93.2	1	5.6	9	300	WNW	1004	29.65	0	0	60	25	41.2	106.2	8	4	8	0.9	1.4	Partly cloudy	514	19.20000076	19.10000038	13	11.19999981	21.70000076	1	1							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1634194805	14-10-2021 12:30	1634193900	14-10-2021 12:15	31	87.8	1	13.6	22	230	SW	1008	29.77	0.8	0.03	59	75	35.8	96.5	8	4	7	12.5	20.2	Partly cloudy	270.3999939	4.699999809	28.29999924	3.299999952	3.700000048	5.300000191	1	1							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1634194805	14-10-2021 12:30	1634191200	14-10-2021 11:30	32.3	90.1	1	4	6.5	277	W	1005	29.68	0	0	61	78	38.2	100.8	10	6	7	4.7	7.6	Cloudy	390.5	10.60000038	62.90000153	20	21.70000076	30.89999962	2	2							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1634194806	14-10-2021 12:30	1634191200	14-10-2021 11:30	30.2	86.4	1	5.4	8.6	262	W	1007	29.72	0.1	0	62	87	33.9	93	10	6	7	6.3	10.1	Patchy rain possible	263.7000122	2.599999905	36.5	1.299999952	5.199999809	6.400000095	1	1							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1634194806	14-10-2021 12:30	1634191200	14-10-2021 11:30	35	95	1	11.9	19.1	280	W	1005	29.68	0	0	53	25	43.8	110.8	8	4	8	2.2	3.6	Partly cloudy	297.1000061	2.400000095	51.5	1	5	8	1	1							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1634194806	14-10-2021 12:30	1634191200	14-10-2021 11:30	32.4	90.3	1	6.9	11.2	277	W	1006	29.7	0	0	59	23	37.8	100	10	6	8	8.1	13	Sunny	363.7999878	7.300000191	40.09999847	2	11.19999981	15.89999962	1	1							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1634194807	14-10-2021 12:30	1634191200	14-10-2021 11:30	34	93.2	1	5.6	9	300	WNW	1004	29.65	0	0	60	25	39.7	103.5	8	4	8	8.9	14.4	Partly cloudy	380.5	4.800000191	75.09999847	2.400000095	12	14.80000019	1	2							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1634194807	14-10-2021 12:30	1634191200	14-10-2021 11:30	31.2	88.2	1	16.8	27	271	W	1007	29.75	0.8	0.03	68	77	37.4	99.3	9	5	7	21.5	34.6	Patchy rain possible	253.6999969	4.199999809	20.70000076	2.700000048	5.900000095	7.400000095	1	1							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1634194807	14-10-2021 12:30	1634191200	14-10-2021 11:30	33.4	92.1	1	14.8	23.8	267	W	1006	29.7	0	0	51	47	38	100.4	10	6	8	17	27.4	Partly cloudy	273.7000122	3.599999905	51.5	1.799999952	4.599999905	6.5	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1634194808	14-10-2021 12:30	1634191200	14-10-2021 11:30	29.8	85.6	1	9.6	15.5	268	W	1007	29.72	0	0	63	33	33.3	91.9	10	6	7	11.2	18	Partly cloudy	260.3999939	3.5	46.5	1.5	4.800000191	7.300000191	1	1							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1634194808	14-10-2021 12:30	1634193900	14-10-2021 12:15	35	95	1	11.9	19.1	280	W	1005	29.68	0	0	53	25	41.9	107.4	8	4	8	9.2	14.8	Partly cloudy	247	2.400000095	45.79999924	1.799999952	2.099999905	3.400000095	1	1							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1634194808	14-10-2021 12:30	1634191200	14-10-2021 11:30	33.3	91.9	1	10.3	16.6	253	WSW	1005	29.68	0	0	55	26	38.9	102	10	6	8	11.9	19.1	Partly cloudy	353.7999878	13.5	45.79999924	18.60000038	12.39999962	17	1	2							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1634194808	14-10-2021 12:30	1634191200	14-10-2021 11:30	31	87.8	1	8.3	13.3	282	WNW	1006	29.71	0	0	61	82	35.3	95.5	10	6	7	9.6	15.5	Cloudy	370.5	9.199999809	34.70000076	4.199999809	11.10000038	15	1	1							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1634194809	14-10-2021 12:30	1634191200	14-10-2021 11:30	33	91.4	1	5.6	9	270	W	1006	29.71	0	0	59	50	37.6	99.7	6	3	8	12.3	19.8	Partly cloudy	283.7000122	4.300000191	41.5	2.299999952	6	8.399999619	1	1							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1634194809	14-10-2021 12:30	1634191200	14-10-2021 11:30	33	91.4	1	5.6	9	270	W	1006	29.71	0	0	59	50	37.9	100.2	6	3	8	4.9	7.9	Partly cloudy	293.7000122	2.099999905	67.19999695	0.5	7.199999809	9.699999809	1	1							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1634194809	14-10-2021 12:30	1634191200	14-10-2021 11:30	32.9	91.2	1	11.4	18.4	213	SSW	1005	29.69	0	0	56	23	38.1	100.6	10	6	8	13.2	21.2	Sunny	270.3999939	6.400000095	39	2.299999952	4.800000191	6.699999809	1	1							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1634194810	14-10-2021 12:30	1634191200	14-10-2021 11:30	31	87.8	1	4.5	7.2	240	WSW	1007	29.72	0	0	65	31	36.1	97	10	6	8	5.1	8.3	Partly cloudy	333.7999878	6.099999905	28.29999924	3.200000048	7.599999905	10.5	1	1							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1634194810	14-10-2021 12:30	1634191200	14-10-2021 11:30	35	95	1	11.9	19.1	280	W	1005	29.68	0	0	53	25	41.3	106.4	8	4	7	6.3	10.1	Partly cloudy	310.3999939	2.099999905	70.09999847	1	9.100000381	11.5	1	1							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1634194810	14-10-2021 12:30	1634191200	14-10-2021 11:30	33	91.4	1	5.6	9	270	W	1006	29.71	0	0	59	50	37.7	99.9	6	3	8	12.1	19.4	Partly cloudy	333.7999878	5.900000095	41.79999924	5.300000191	7.699999809	10.60000038	1	1							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1634194811	14-10-2021 12:30	1634191200	14-10-2021 11:30	34.4	93.9	1	11.6	18.7	263	W	1005	29.69	0	0	50	38	39.9	103.8	10	6	8	13.4	21.6	Partly cloudy	350.5	8.199999809	48.59999847	7.900000095	11.39999962	15.5	1	1							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1634194811	14-10-2021 12:30	1634191200	14-10-2021 11:30	33	91.4	1	5.6	9	270	W	1006	29.71	0	0	59	50	37.5	99.5	6	3	8	9.8	15.8	Partly cloudy	297.1000061	2.799999952	60.79999924	3.200000048	8.100000381	10.69999981	1	1							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1634194811	14-10-2021 12:30	1634191200	14-10-2021 11:30	35.4	95.7	1	8.5	13.7	273	W	1005	29.69	0	0	42	18	39.4	102.9	10	6	9	9.8	15.8	Sunny	243.6999969	2.799999952	31.79999924	1.100000024	2.5	3.099999905	1	1							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1634194812	14-10-2021 12:30	1634193900	14-10-2021 12:15	31	87.8	1	13.6	22	230	SW	1008	29.77	0	0	59	75	35.1	95.2	8	4	8	13.6	22	Partly cloudy	307.1000061	6.800000191	29.70000076	4.400000095	5.599999905	7.599999905	1	1							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1634194812	14-10-2021 12:30	1634191200	14-10-2021 11:30	34	93.2	1	5.6	9	300	WNW	1004	29.65	0	0	60	25	39.2	102.5	8	4	8	5.8	9.4	Partly cloudy	327.1000061	4.400000095	47.20000076	1	5.400000095	8.399999619	1	1							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1634194812	14-10-2021 12:30	1634191200	14-10-2021 11:30	32.8	91	1	5.4	8.6	267	W	1005	29.69	0.1	0	56	74	38	100.4	10	6	7	6.3	10.1	Patchy rain possible	320.3999939	3.5	43.59999847	1.600000024	7	8.399999619	1	1							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1634194813	14-10-2021 12:30	1634191200	14-10-2021 11:30	31.6	88.9	1	8.9	14.4	289	WNW	1006	29.69	0.3	0.01	57	87	35.8	96.4	9	5	7	10.5	16.9	Patchy rain possible	300.3999939	2.599999905	62.20000076	1.899999976	7.199999809	9.300000191	1	1							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1634194813	14-10-2021 12:30	1634191200	14-10-2021 11:30	32.5	90.5	1	6.9	11.2	293	WNW	1005	29.68	0.2	0.01	58	74	37.9	100.2	9	5	7	8.1	13	Patchy rain possible	333.7999878	2.599999905	80.80000305	1	11.60000038	16.29999924	1	1							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1634281203	15-10-2021 12:30	1634277600	15-10-2021 11:30	33	91.4	1	5.6	9	260	W	1003	29.62	0	0	56	50	41	105.8	6	3	8	8.7	14	Partly cloudy	500.7000122	10.19999981	56.5	5.699999809	27.70000076	31.79999924	2	3							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1634281204	15-10-2021 12:30	1634277600	15-10-2021 11:30	34	93.2	1	4.3	6.8	330	NNW	1001	29.56	0	0	63	50	44.1	111.4	6	3	8	7.2	11.5	Partly cloudy	847.7999878	38	25.79999924	33.90000153	39.09999847	52.40000153	2	4							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1634281204	15-10-2021 12:30	1634280300	15-10-2021 12:15	32	89.6	1	9.4	15.1	200	SSW	1005	29.68	0	0	46	25	36.3	97.4	8	4	8	10.1	16.2	Partly cloudy	290.3999939	5.800000191	34	4.099999905	2.700000048	4.199999809	1	1							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1634281205	15-10-2021 12:30	1634277600	15-10-2021 11:30	29.8	85.6	1	2.7	4.3	172	S	1003	29.63	1	0.04	69	82	34.3	93.7	9	5	6	3.6	5.8	Patchy rain possible	400.5	44.59999847	19.5	88.69999695	35.29999924	43.59999847	2	3							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1634281205	15-10-2021 12:30	1634277600	15-10-2021 11:30	29.9	85.8	1	1.8	2.9	273	W	1004	29.66	1.2	0.05	69	76	34.5	94.1	9	5	6	2.5	4	Patchy rain possible	290.3999939	3.200000048	46.5	0.600000024	7.199999809	8.199999809	1	1							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1634281206	15-10-2021 12:30	1634280300	15-10-2021 12:15	35	95	1	0	0	208	SSW	1003	29.62	0	0	50	25	44.4	112	10	6	8	4.5	7.2	Partly cloudy	514	13	30	2.400000095	16.20000076	25.10000038	2	2							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1634281206	15-10-2021 12:30	1634277600	15-10-2021 11:30	31.6	88.9	1	3.1	5	257	WSW	1004	29.65	0	0	63	25	37.1	98.8	10	6	8	3.6	5.8	Partly cloudy	303.7999878	5.800000191	45.40000153	1.799999952	5.400000095	7.699999809	1	1							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1634281206	15-10-2021 12:30	1634277600	15-10-2021 11:30	34	93.2	1	4.3	6.8	330	NNW	1001	29.56	1.2	0.05	63	50	42.2	108	6	3	7	4.3	6.8	Partly cloudy	534.0999756	14.19999981	32.5	4	15.89999962	21.89999962	2	2							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1634281207	15-10-2021 12:30	1634277600	15-10-2021 11:30	30.4	86.7	1	15.9	25.6	256	WSW	1006	29.69	3.5	0.14	71	77	36.1	97	7	4	7	26.8	43.2	Moderate or heavy rain shower	350.5	3	48.59999847	2.200000048	11.10000038	12.69999981	1	1							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1634281207	15-10-2021 12:30	1634277600	15-10-2021 11:30	32.8	91	1	6.9	11.2	277	W	1004	29.64	0	0	55	25	37.7	99.9	10	6	8	8.1	13	Sunny	317.1000061	4.599999905	66.5	4.099999905	9.300000191	12.10000038	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1634281207	15-10-2021 12:30	1634277600	15-10-2021 11:30	28.4	83.1	1	1.1	1.8	260	W	1005	29.67	0	0	71	32	31.8	89.2	10	6	7	1.3	2.2	Partly cloudy	454	10.60000038	46.5	4.699999809	15.19999981	17.70000076	1	2							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1634281208	15-10-2021 12:30	1634280300	15-10-2021 12:15	35	95	1	0	0	221	SW	1003	29.62	0	0	50	25	42.4	108.4	10	6	8	5.6	9	Partly cloudy	340.5	7.5	36.79999924	5.800000191	8	10.30000019	1	1							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1634281208	15-10-2021 12:30	1634277600	15-10-2021 11:30	29.8	85.6	1	9.2	14.8	214	SW	1004	29.64	1	0.04	72	70	34.9	94.8	10	6	6	12.1	19.4	Light rain shower	380.5	15.10000038	24	12.39999962	12.19999981	17.5	1	2							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1634281209	15-10-2021 12:30	1634277600	15-10-2021 11:30	30.5	86.9	1	4.7	7.6	262	W	1004	29.65	0.1	0	67	79	35.5	95.9	10	6	7	5.6	9	Patchy rain possible	343.7999878	8.699999809	42.20000076	3.900000095	7.400000095	10.30000019	1	1							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1634281209	15-10-2021 12:30	1634280300	15-10-2021 12:15	33	91.4	1	5.6	9	260	W	1003	29.62	0	0	56	50	38.6	101.5	6	3	8	7.2	11.5	Partly cloudy	367.2000122	6.099999905	49.40000153	2.200000048	12.89999962	16	1	2							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1634281210	15-10-2021 12:30	1634277600	15-10-2021 11:30	33	91.4	1	5.6	9	260	W	1003	29.62	0	0	56	50	38.5	101.3	6	3	8	8.5	13.7	Partly cloudy	280.3999939	4.099999905	42.90000153	0.800000012	5.400000095	7.900000095	1	1							
Ramanathapuram	Tamil Nadu	India	9.38	78.83	Asia/Kolkata	1634281210	15-10-2021 12:30	1634277600	15-10-2021 11:30	34	93.2	1	14.3	23	205	SSW	1004	29.65	0	0	61	10	42.7	108.9	10	6	8	16.6	26.6	Sunny	247	6.599999905	47.20000076	7.599999905	7.300000191	9.300000191	1	1							
Salem	Tamil Nadu	India	11.65	78.17	Asia/Kolkata	1634281210	15-10-2021 12:30	1634280300	15-10-2021 12:15	30.2	86.4	1	4.3	6.8	238	WSW	1004	29.66	1.5	0.06	74	79	36.3	97.3	9	5	7	6	9.7	Patchy rain possible	330.5	5.099999905	54.40000153	5.300000191	11.10000038	13.60000038	1	1							
Sivaganga	Tamil Nadu	India	9.87	78.48	Asia/Kolkata	1634281211	15-10-2021 12:30	1634277600	15-10-2021 11:30	35	95	1	0	0	197	SSW	1003	29.62	0	0	50	25	42.8	109.1	10	6	8	7.4	11.9	Partly cloudy	257	3.099999905	44.70000076	0.699999988	4.199999809	6.699999809	1	1							
Thanjavur	Tamil Nadu	India	10.8	79.15	Asia/Kolkata	1634281211	15-10-2021 12:30	1634277600	15-10-2021 11:30	33	91.4	1	5.6	9	260	W	1003	29.62	0	0	56	50	40	103.9	6	3	8	7.4	11.9	Partly cloudy	420.6000061	7.199999809	50.09999847	3.599999905	16	19.5	2	2							
Thiruvarur	Tamil Nadu	India	10.77	79.65	Asia/Kolkata	1634281212	15-10-2021 12:30	1634277600	15-10-2021 11:30	30.3	86.5	1	7.2	11.5	203	SSW	1004	29.64	0	0	69	47	35.5	95.9	10	6	8	8.3	13.3	Partly cloudy	417.2000122	14.60000038	20.70000076	9.5	12	17.10000038	1	2							
Tiruchirappalli	Tamil Nadu	India	10.81	78.69	Asia/Kolkata	1634281212	15-10-2021 12:30	1634280300	15-10-2021 12:15	33	91.4	1	5.6	9	260	W	1003	29.62	0	0	56	50	38.9	102	6	3	8	5.6	9	Partly cloudy	360.5	6.199999809	46.5	2.400000095	11.89999962	14.69999981	1	1							
Tirunelveli	Tamil Nadu	India	8.73	77.7	Asia/Kolkata	1634281212	15-10-2021 12:30	1634277600	15-10-2021 11:30	33.6	92.5	1	2	3.2	202	SSW	1004	29.64	0	0	48	37	37.4	99.3	10	6	8	2.2	3.6	Partly cloudy	353.7999878	5.699999809	42.90000153	1.899999976	5.699999809	7.099999905	1	1							
Tirupur	Tamil Nadu	India	11.1	77.35	Asia/Kolkata	1634281213	15-10-2021 12:30	1634277600	15-10-2021 11:30	32	89.6	1	9.4	15.1	200	SSW	1005	29.68	0	0	46	25	35.9	96.6	8	4	8	8.5	13.7	Partly cloudy	333.7999878	9.399999619	35.09999847	5.5	5.400000095	7.599999905	1	1							
Tiruvallur	Tamil Nadu	India	13.15	79.92	Asia/Kolkata	1634281213	15-10-2021 12:30	1634277600	15-10-2021 11:30	34	93.2	1	4.3	6.8	330	NNW	1001	29.56	0.7	0.03	63	50	40.6	105.1	6	3	7	4	6.5	Partly cloudy	487.2999878	8.800000191	41.5	1.899999976	15.69999981	21	2	2							
Tiruvannamalai	Tamil Nadu	India	12.22	79.07	Asia/Kolkata	1634281213	15-10-2021 12:30	1634277600	15-10-2021 11:30	30.2	86.4	1	0.9	1.4	43	NE	1004	29.64	0	0	67	47	34.8	94.6	10	6	8	1.1	1.8	Partly cloudy	357.2000122	3.900000095	53.59999847	1.799999952	11.89999962	14.30000019	1	1							
Vellore	Tamil Nadu	India	12.93	79.13	Asia/Kolkata	1634281214	15-10-2021 12:30	1634277600	15-10-2021 11:30	32	89.6	1	1.6	2.5	275	W	1004	29.64	0.2	0.01	61	84	37.4	99.3	9	5	7	1.8	2.9	Patchy rain possible	393.8999939	5.699999809	51.5	2.099999905	9	12.10000038	1	1							
Villupuram	Tamil Nadu	India	11.93	79.48	Asia/Kolkata	1634281214	15-10-2021 12:30	1634277600	15-10-2021 11:30	30.7	87.3	1	1.8	2.9	265	W	1003	29.63	2.2	0.09	68	86	36.2	97.2	9	5	7	2.7	4.3	Patchy rain possible	447.2999878	13.39999962	44	5.699999809	50.90000153	60.29999924	3	6							
Ariyalur	Tamil Nadu	India	11.13	79.08	Asia/Kolkata	1634367613	16-10-2021 12:30	1634364000	16-10-2021 11:30	34	93.2	1	4.3	6.8	160	SSE	1002	29.59	0.1	0	56	50	41.5	106.8	5	3	7	12.3	19.8	Mist	480.7000122	9.199999809	47.20000076	5	21.39999962	25.39999962	2	2							
Chennai	Tamil Nadu	India	13.08	80.28	Asia/Kolkata	1634367614	16-10-2021 12:30	1634366700	16-10-2021 12:15	31	87.8	1	4.3	6.8	190	S	1002	29.59	0	0	75	75	36.6	97.9	5	3	8	12.1	19.4	Mist	687.5999756	32.20000076	33.29999924	44.40000153	35.70000076	41.90000153	2	3							
Coimbatore	Tamil Nadu	India	10.99	76.96	Asia/Kolkata	1634367614	16-10-2021 12:30	1634364000	16-10-2021 11:30	31	87.8	1	9.4	15.1	70	ENE	1004	29.65	0.1	0	59	75	33.6	92.5	4	2	7	1.6	2.5	Mist	323.7999878	5.599999905	37.20000076	4.099999905	3.799999952	5.199999809	1	1							
Cuddalore	Tamil Nadu	India	11.75	79.75	Asia/Kolkata	1634367615	16-10-2021 12:30	1634366700	16-10-2021 12:15	31.6	88.9	1	9.6	15.5	203	SSW	1003	29.62	0	0	68	36	38.3	100.9	10	6	8	11.2	18	Partly cloudy	474	52.79999924	8	83	42.79999924	47.79999924	3	5							
Dharmapuri	Tamil Nadu	India	12.13	78.17	Asia/Kolkata	1634367615	16-10-2021 12:30	1634364000	16-10-2021 11:30	29.7	85.5	1	3.6	5.8	227	SW	1004	29.65	2.8	0.11	69	70	34.1	93.4	7	4	6	5.8	9.4	Moderate or heavy rain shower	343.7999878	3.700000048	40.79999924	1.200000048	10.19999981	10.89999962	1	1							
Dindigul	Tamil Nadu	India	10.35	77.95	Asia/Kolkata	1634367615	16-10-2021 12:30	1634364000	16-10-2021 11:30	32	89.6	1	4.3	6.8	250	WSW	1003	29.62	0	0	67	50	38.5	101.4	5	3	7	4.7	7.6	Mist	440.6000061	11.30000019	22.70000076	2	8	14.60000038	1	1							
Erode	Tamil Nadu	India	11.35	77.73	Asia/Kolkata	1634367616	16-10-2021 12:30	1634364000	16-10-2021 11:30	32.8	91	1	2	3.2	122	ESE	1003	29.62	0	0	58	57	38.5	101.3	10	6	8	2.2	3.6	Partly cloudy	347.1000061	6.199999809	29.70000076	1.100000024	4.699999809	6.400000095	1	1							
Kancheepuram	Tamil Nadu	India	12.83	79.72	Asia/Kolkata	1634367616	16-10-2021 12:30	1634364000	16-10-2021 11:30	31	87.8	1	4.3	6.8	190	S	1002	29.59	0.6	0.02	75	75	35	95.1	5	3	7	7.2	11.5	Mist	627.5	8.600000381	37.90000153	2.5	25.39999962	30.60000038	2	3							
Kanyakumari	Tamil Nadu	India	8.08	77.55	Asia/Kolkata	1634367617	16-10-2021 12:30	1634364000	16-10-2021 11:30	27.8	82	1	13.6	22	246	WSW	1005	29.67	7.4	0.29	85	100	32.6	90.7	7	4	6	27.5	44.3	Moderate or heavy rain shower	223.6000061	2.200000048	65.80000305	1.600000024	7.099999905	8.199999809	1	1							
Karur	Tamil Nadu	India	10.95	78.08	Asia/Kolkata	1634367617	16-10-2021 12:30	1634366700	16-10-2021 12:15	33.1	91.6	1	2.5	4	162	SSE	1003	29.61	0.1	0	53	70	37.9	100.2	10	6	7	2.9	4.7	Patchy rain possible	390.5	7	29.29999924	2	6.300000191	8.300000191	1	1							
Krishnagiri	Tamil Nadu	India	12.53	78.23	Asia/Kolkata	1634367617	16-10-2021 12:30	1634364000	16-10-2021 11:30	29.3	84.7	1	1.8	2.9	239	WSW	1004	29.65	1.2	0.05	70	78	33.4	92.1	9	5	6	2.5	4	Patchy rain possible	674.2999878	12.5	57.90000153	4.699999809	22.10000038	23.60000038	2	2							
Madurai	Tamil Nadu	India	9.93	78.12	Asia/Kolkata	1634367618	16-10-2021 12:30	1634364000	16-10-2021 11:30	32	89.6	1	4.3	6.8	250	WSW	1003	29.62	0	0	67	50	35.8	96.4	5	3	7	5.4	8.6	Mist	440.6000061	8.899999619	23.29999924	3	9.300000191	11.30000019	1	1							
Nagapattinam	Tamil Nadu	India	10.77	79.83	Asia/Kolkata	1634367618	16-10-2021 12:30	1634364000	16-10-2021 11:30	30.9	87.6	1	18.3	29.5	210	SSW	1003	29.63	0.5	0.02	71	80	37.3	99.1	10	6	7	22.4	36	Light rain shower	410.6000061	12.19999981	34	11	13.5	17	1	2							
Namakkal	Tamil Nadu	India	11.23	78.17	Asia/Kolkata	1634367619	16-10-2021 12:30	1634364000	16-10-2021 11:30	31.9	89.4	1	2.5	4	172	S	1003	29.63	0	0	61	67	37.3	99.1	10	6	7	3.4	5.4	Cloudy	423.8999939	10.5	27.20000076	3.200000048	8.600000381	11.19999981	1	1							
Perambalur	Tamil Nadu	India	11.23	78.88	Asia/Kolkata	1634367619	16-10-2021 12:30	1634364000	16-10-2021 11:30	34	93.2	1	4.3	6.8	160	SSE	1002	29.59	0.1	0	56	50	40.6	105.1	5	3	7	7.4	11.9	Mist	400.5	5.300000191	45.40000153	1.700000048	8.699999809	10.60000038	1	1							
Pudukkottai	Tamil Nadu	India	10.38	78.82	Asia/Kolkata	1634367620	16-10-2021 12:30	1634366700	16-10-2021 12:15	34	93.2	1	4.3	6.8	160	SSE	1002	29.59	0	0	56	50	40.7	105.2	5	3	7	10.7	17.3	Mist	440.6000061	6.300000191	41.09999847	1.100000024	13.10000038	16.89999962	1	2							
